id,date,lat,lon,n_injured,n_killed,loc,state,county,pov_all,pov_child,unemployment,less_than_hs,hs,some_college,bachelors
699033,2016-11-12T08:00:00.000Z,38.4564,-121.384,5,1,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
700490,2016-11-12T08:00:00.000Z,33.9026,-116.749,1,0,Cabazon,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
700543,2016-11-13T08:00:00.000Z,37.7603,-122.189,2,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
700546,2016-11-13T08:00:00.000Z,37.7287,-122.181,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
700550,2016-11-13T08:00:00.000Z,37.7604,-122.198,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
700232,2016-11-13T08:00:00.000Z,32.7478,-117.106,2,3,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
699680,2016-11-13T08:00:00.000Z,33.9599,-118.301,1,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
700266,2016-11-13T08:00:00.000Z,38.5057,-121.486,0,1,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
702683,2016-11-13T08:00:00.000Z,37.3635,-121.861,0,0,San Jose,California,06085,7.5,8.1,3.2,12.9,14.8,23.2,49.1
702689,2016-11-13T08:00:00.000Z,37.3941,-121.844,0,0,San Jose,California,06085,7.5,8.1,3.2,12.9,14.8,23.2,49.1
700934,2016-11-13T08:00:00.000Z,40.1877,-122.256,0,0,Red Bluff,California,06103,20.1,29,6.4,17.1,31.1,38.0,13.8
700954,2016-11-13T08:00:00.000Z,37.3309,-121.797,0,1,San Jose,California,06085,7.5,8.1,3.2,12.9,14.8,23.2,49.1
700246,2016-11-13T08:00:00.000Z,37.7461,-122.156,0,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
700436,2016-11-13T08:00:00.000Z,33.9845,-118.041,0,1,Whittier,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
701054,2016-11-13T08:00:00.000Z,34.1121,-117.29,0,1,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
701084,2016-11-13T08:00:00.000Z,40.5702,-124.136,0,0,Fortuna,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
704370,2016-11-13T08:00:00.000Z,37.3626,-121.862,0,0,San Jose,California,06085,7.5,8.1,3.2,12.9,14.8,23.2,49.1
702712,2016-11-14T08:00:00.000Z,40.6192,-124.208,0,0,Loleta,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
700945,2016-11-14T08:00:00.000Z,38.6939,-121.373,2,0,North Highlands,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
700499,2016-11-14T08:00:00.000Z,37.8235,-122.28,0,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
700461,2016-11-14T08:00:00.000Z,34.2179,-119.171,0,0,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
701708,2016-11-14T08:00:00.000Z,37.8628,-122.317,0,0,Berkeley,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
701741,2016-11-14T08:00:00.000Z,33.9309,-118.357,0,1,Inglewood,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
701814,2016-11-14T08:00:00.000Z,40.0109,-122.172,0,0,Gerber,California,06103,20.1,29,6.4,17.1,31.1,38.0,13.8
700783,2016-11-14T08:00:00.000Z,34.2068,-118.343,1,0,Los Angeles (Commerce),California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
700507,2016-11-14T08:00:00.000Z,37.5199,-121.956,1,0,Fremont,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
700471,2016-11-14T08:00:00.000Z,33.9541,-118.094,0,0,Pico Rivera,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
701823,2016-11-14T08:00:00.000Z,38.6419,-121.452,1,1,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
701014,2016-11-14T08:00:00.000Z,40.3967,-122.461,1,0,Cottonwood,California,06089,17,22.9,5.8,10.0,25.5,44.4,20.1
700456,2016-11-14T08:00:00.000Z,33.0259,-117.256,1,0,Encinitas,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
702500,2016-11-14T08:00:00.000Z,36.0064,-120.133,0,2,Avenal,California,06031,18.4,24.5,8.9,27.1,26.4,33.7,12.8
701446,2016-11-15T08:00:00.000Z,34.1233,-117.29,0,1,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
704965,2016-11-15T08:00:00.000Z,39.7422,-121.872,0,0,Chico,California,06007,18.1,22.6,5.7,11.7,22.7,39.4,26.1
700981,2016-11-15T08:00:00.000Z,33.5305,-117.159,0,1,Temecula,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
702627,2016-11-15T08:00:00.000Z,34.1786,-119.22,0,0,Port Hueneme,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
884976,2016-11-16T08:00:00.000Z,34.0307,-117.109,1,0,Yucaipa,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
701728,2016-11-16T08:00:00.000Z,33.9754,-118.033,0,1,Whittier,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
702633,2016-11-16T08:00:00.000Z,34.0855,-117.965,0,0,Baldwin Park,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
702478,2016-11-16T08:00:00.000Z,37.7604,-122.431,1,0,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
702147,2016-11-16T08:00:00.000Z,37.8677,-122.286,2,0,Berkeley,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
702698,2016-11-16T08:00:00.000Z,35.376,-118.932,0,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
702498,2016-11-16T08:00:00.000Z,40.5671,-122.345,0,1,Redding,California,06089,17,22.9,5.8,10.0,25.5,44.4,20.1
702628,2016-11-16T08:00:00.000Z,34.1246,-117.996,1,0,Duarte,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
702693,2016-11-16T08:00:00.000Z,37.7482,-122.182,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
706553,2016-11-17T08:00:00.000Z,37.3003,-120.456,0,1,Merced,California,06047,23,33.7,9.3,31.4,25.2,29.7,13.7
704027,2016-11-17T08:00:00.000Z,37.6579,-120.981,0,1,Modesto,California,06099,14,18.6,7.5,22.4,28.1,33.0,16.5
705042,2016-11-17T08:00:00.000Z,36.6807,-121.647,1,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
704010,2016-11-17T08:00:00.000Z,33.7115,-118.293,0,2,San Pedro,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
703109,2016-11-17T08:00:00.000Z,37.7331,-122.156,1,0,San Leandro,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
703718,2016-11-17T08:00:00.000Z,32.7141,-117.15,0,0,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
704992,2016-11-17T08:00:00.000Z,36.6864,-121.564,0,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
702714,2016-11-17T08:00:00.000Z,36.4221,-121.319,0,1,Soledad,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
703695,2016-11-17T08:00:00.000Z,38.6955,-120.998,1,0,Shingle Springs (Cameron Park),California,06017,8.3,9.6,4.4,7.4,21.8,37.9,33.0
703989,2016-11-17T08:00:00.000Z,37.6845,-122.055,1,0,Hayward,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
703994,2016-11-17T08:00:00.000Z,34.1363,-117.259,0,0,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
703999,2016-11-17T08:00:00.000Z,33.0356,-116.869,1,0,Ramona,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
711280,2016-11-17T08:00:00.000Z,33.9776,-118.255,0,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
703532,2016-11-18T08:00:00.000Z,36.3028,-119.276,1,1,Visalia,California,06107,24,31.9,10.4,31.8,25.4,28.8,14.0
704953,2016-11-18T08:00:00.000Z,37.7651,-122.175,2,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
704958,2016-11-18T08:00:00.000Z,38.0138,-121.932,1,0,Pittsburg,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
705744,2016-11-18T08:00:00.000Z,38.4739,-121.466,0,0,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
704973,2016-11-18T08:00:00.000Z,33.7481,-117.861,1,0,Santa Ana,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
704008,2016-11-18T08:00:00.000Z,33.0772,-117.119,1,0,Escondido,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
704987,2016-11-18T08:00:00.000Z,36.8775,-121.754,0,0,Watsonville (Royal Oaks),California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
704980,2016-11-18T08:00:00.000Z,33.9022,-118.1,1,0,Norwalk,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
705031,2016-11-18T08:00:00.000Z,32.7174,-117.11,0,1,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
705034,2016-11-18T08:00:00.000Z,32.7151,-117.096,0,0,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
704005,2016-11-18T08:00:00.000Z,32.8052,-116.931,0,1,El Cajon,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
705045,2016-11-18T08:00:00.000Z,37.912,-121.294,2,0,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
704123,2016-11-18T08:00:00.000Z,35.1033,-120.621,1,0,Oceano,California,06079,11.9,12.3,3.6,9.9,19.4,36.7,34.1
704015,2016-11-18T08:00:00.000Z,34.1213,-117.379,3,0,Rialto,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
705708,2016-11-18T08:00:00.000Z,34.0485,-117.244,0,0,Loma Linda,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
704950,2016-11-18T08:00:00.000Z,37.7727,-122.212,1,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
706549,2016-11-18T08:00:00.000Z,33.7829,-118.165,1,0,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
704906,2016-11-19T08:00:00.000Z,36.9713,-121.793,0,1,Watsonville,California,06087,12.6,13.7,5.7,13.7,15.5,31.9,39.0
705756,2016-11-19T08:00:00.000Z,33.9087,-118.072,0,1,Norwalk,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
706540,2016-11-19T08:00:00.000Z,36.3048,-119.203,2,0,Farmersville,California,06107,24,31.9,10.4,31.8,25.4,28.8,14.0
705782,2016-11-19T08:00:00.000Z,37.7543,-122.25,0,1,Alameda,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
706543,2016-11-19T08:00:00.000Z,36.3043,-119.211,0,0,Farmersville,California,06107,24,31.9,10.4,31.8,25.4,28.8,14.0
705033,2016-11-19T08:00:00.000Z,34.1597,-118.139,0,0,Pasadena,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
705038,2016-11-19T08:00:00.000Z,33.9892,-118.278,1,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
704929,2016-11-19T08:00:00.000Z,37.5437,-121.971,1,0,Fremont,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
705730,2016-11-19T08:00:00.000Z,32.7443,-117.086,1,0,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
704976,2016-11-19T08:00:00.000Z,33.9016,-118.364,2,0,Hawthorne,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
704970,2016-11-19T08:00:00.000Z,36.7564,-119.785,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
705760,2016-11-19T08:00:00.000Z,33.7741,-118.194,1,0,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
705737,2016-11-19T08:00:00.000Z,34.0405,-118.178,2,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
707315,2016-11-20T08:00:00.000Z,34.1682,-118.159,0,0,Pasadena,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
706534,2016-11-20T08:00:00.000Z,33.8051,-116.46,0,1,Cathedral City,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
706536,2016-11-20T08:00:00.000Z,36.7791,-119.869,1,0,Fresno (county),California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
706551,2016-11-20T08:00:00.000Z,33.9064,-118.156,0,1,Paramount,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
706579,2016-11-20T08:00:00.000Z,33.7511,-116.983,0,1,Hemet,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
731624,2016-11-20T08:00:00.000Z,34.2375,-119.048,0,1,Camarillo,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
705496,2016-11-20T08:00:00.000Z,32.7741,-117.147,0,0,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
708429,2016-11-21T08:00:00.000Z,33.9983,-118.474,0,0,Venice,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
706204,2016-11-21T08:00:00.000Z,34.6556,-120.457,0,1,Lompoc,California,06083,14.2,17.4,4.5,19.9,17.9,29.9,32.2
707400,2016-11-21T08:00:00.000Z,41.0524,-123.679,0,0,Hoopa,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
707402,2016-11-21T08:00:00.000Z,36.6923,-119.791,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
708411,2016-11-21T08:00:00.000Z,33.779,-118.14,0,2,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
707344,2016-11-21T08:00:00.000Z,37.7622,-122.17,0,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
706545,2016-11-21T08:00:00.000Z,34.1285,-117.262,1,0,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
708665,2016-11-21T08:00:00.000Z,33.7683,-117.136,0,0,Sun City (Romoland),California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
707303,2016-11-21T08:00:00.000Z,33.9088,-117.977,0,1,La Mirada,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
708421,2016-11-22T08:00:00.000Z,33.9965,-118.25,3,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
708675,2016-11-22T08:00:00.000Z,37.7641,-122.271,2,0,Alameda,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
708432,2016-11-22T08:00:00.000Z,35.3624,-118.984,0,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
708670,2016-11-22T08:00:00.000Z,32.6261,-117.073,1,1,Chula Vista,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
708680,2016-11-22T08:00:00.000Z,36.7942,-119.78,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
714888,2016-11-22T08:00:00.000Z,35.3476,-118.99,0,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
707298,2016-11-22T08:00:00.000Z,34.0614,-118.056,0,1,El Monte,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
708417,2016-11-22T08:00:00.000Z,33.8876,-118.221,0,3,Compton,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
707332,2016-11-22T08:00:00.000Z,32.7141,-117.164,0,1,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
750711,2016-11-23T08:00:00.000Z,38.3476,-121.975,0,1,Vacaville,California,06095,10,14,4.8,12.5,23.5,38.9,25.1
711762,2016-11-23T08:00:00.000Z,40.588,-122.355,0,1,Redding,California,06089,17,22.9,5.8,10.0,25.5,44.4,20.1
722110,2016-11-23T08:00:00.000Z,34.0239,-118.191,0,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
709379,2016-11-23T08:00:00.000Z,38.7175,-121.362,0,2,Antelope,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
709401,2016-11-23T08:00:00.000Z,33.7791,-118.28,1,0,Wilmington,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
709628,2016-11-23T08:00:00.000Z,37.9575,-121.24,0,1,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
709654,2016-11-23T08:00:00.000Z,37.9636,-121.784,0,1,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
709391,2016-11-23T08:00:00.000Z,33.9127,-118.209,0,1,Lynwood,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
709364,2016-11-23T08:00:00.000Z,40.2753,-122.345,0,0,Cottonwood,California,06103,20.1,29,6.4,17.1,31.1,38.0,13.8
711889,2016-11-23T08:00:00.000Z,38.2358,-122.641,0,0,Petaluma,California,06097,9.3,10.9,3.4,12.8,19.4,34.7,33.1
711124,2016-11-23T08:00:00.000Z,36.7642,-121.749,0,0,Castroville,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
709121,2016-11-23T08:00:00.000Z,38.1023,-122.253,1,1,Vallejo,California,06095,10,14,4.8,12.5,23.5,38.9,25.1
711100,2016-11-24T08:00:00.000Z,37.7597,-122.18,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
722108,2016-11-24T08:00:00.000Z,34.0737,-118.212,0,1,Los Angeles (Lincoln Heights),California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
710597,2016-11-24T08:00:00.000Z,32.7337,-117.006,0,0,Spring Valley,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
709790,2016-11-24T08:00:00.000Z,34.1371,-117.292,1,0,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
709792,2016-11-24T08:00:00.000Z,36.7768,-119.777,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
713232,2016-11-24T08:00:00.000Z,37.7273,-122.41,0,0,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
710423,2016-11-24T08:00:00.000Z,34.2768,-118.45,1,0,San Fernando,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
709650,2016-11-24T08:00:00.000Z,38.6177,-121.345,0,1,Carmichael,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
716533,2016-11-25T08:00:00.000Z,39.7967,-121.845,0,0,Chico,California,06007,18.1,22.6,5.7,11.7,22.7,39.4,26.1
711110,2016-11-25T08:00:00.000Z,36.8016,-119.833,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
711106,2016-11-25T08:00:00.000Z,36.7296,-119.801,2,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
710113,2016-11-25T08:00:00.000Z,37.7799,-122.437,2,1,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
710104,2016-11-25T08:00:00.000Z,32.7285,-117.1,2,0,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
884972,2016-11-25T08:00:00.000Z,34.1156,-117.209,0,0,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
711129,2016-11-25T08:00:00.000Z,34.295,-119.161,0,0,Ventura (county),California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
710592,2016-11-25T08:00:00.000Z,37.8139,-122.274,0,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
711885,2016-11-25T08:00:00.000Z,37.801,-122.245,0,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
712082,2016-11-25T08:00:00.000Z,37.9722,-121.265,0,1,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
712793,2016-11-25T08:00:00.000Z,33.7897,-118.214,1,0,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
722102,2016-11-25T08:00:00.000Z,33.9092,-118.261,0,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
711766,2016-11-26T08:00:00.000Z,40.6341,-122.353,0,1,Redding,California,06089,17,22.9,5.8,10.0,25.5,44.4,20.1
711131,2016-11-26T08:00:00.000Z,34.1033,-118.133,0,0,Alhambra,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
711142,2016-11-26T08:00:00.000Z,37.9207,-121.254,1,1,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
711887,2016-11-26T08:00:00.000Z,36.7555,-119.784,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
712769,2016-11-26T08:00:00.000Z,36.5474,-119.764,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
712703,2016-11-26T08:00:00.000Z,34.1759,-119.16,1,0,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
711121,2016-11-26T08:00:00.000Z,33.7974,-118.215,1,0,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
712443,2016-11-26T08:00:00.000Z,38.5446,-121.739,0,0,Davis,California,06113,17.5,14.1,5,14.4,19.2,26.4,40.0
712105,2016-11-26T08:00:00.000Z,33.8262,-118.269,1,0,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
711339,2016-11-26T08:00:00.000Z,38.5043,-121.538,0,1,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
712086,2016-11-26T08:00:00.000Z,37.9463,-121.291,1,0,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
711136,2016-11-26T08:00:00.000Z,38.7048,-121.39,0,1,Antelope,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
712445,2016-11-27T08:00:00.000Z,37.976,-122.036,1,0,Concord,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
712746,2016-11-27T08:00:00.000Z,37.7761,-122.179,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
712101,2016-11-27T08:00:00.000Z,35.2092,-118.825,3,0,Arvin,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
712096,2016-11-27T08:00:00.000Z,38.0516,-122.149,2,0,Benicia,California,06095,10,14,4.8,12.5,23.5,38.9,25.1
712100,2016-11-27T08:00:00.000Z,34.1713,-118.163,0,0,Pasadena,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
712110,2016-11-27T08:00:00.000Z,33.9946,-117.674,0,1,Chino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
715235,2016-11-27T08:00:00.000Z,37.9565,-121.257,0,1,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
712776,2016-11-28T08:00:00.000Z,33.7832,-118.272,4,0,Wilmington,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
712705,2016-11-28T08:00:00.000Z,34.137,-117.28,2,1,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
713687,2016-11-28T08:00:00.000Z,32.7136,-117.101,1,0,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
771029,2016-11-28T08:00:00.000Z,33.9243,-118.086,1,0,Norwalk,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
714952,2016-11-28T08:00:00.000Z,40.1785,-122.248,0,0,Red Bluff,California,06103,20.1,29,6.4,17.1,31.1,38.0,13.8
714953,2016-11-28T08:00:00.000Z,40.1802,-122.249,0,0,Red Bluff,California,06103,20.1,29,6.4,17.1,31.1,38.0,13.8
713801,2016-11-28T08:00:00.000Z,36.8069,-119.84,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
713812,2016-11-28T08:00:00.000Z,36.7142,-119.746,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
713789,2016-11-28T08:00:00.000Z,34.0894,-118.19,0,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
713455,2016-11-28T08:00:00.000Z,37.6029,-122.07,2,1,Union City,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
713229,2016-11-28T08:00:00.000Z,37.8293,-122.27,0,2,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
713793,2016-11-28T08:00:00.000Z,37.8217,-122.27,0,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
713690,2016-11-28T08:00:00.000Z,33.1368,-117.058,1,0,Escondido,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
713243,2016-11-28T08:00:00.000Z,34.0218,-118.266,0,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
716153,2016-11-28T08:00:00.000Z,38.4743,-121.437,0,0,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
713797,2016-11-28T08:00:00.000Z,37.7074,-122.076,0,1,Castro Valley,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
726559,2016-11-28T08:00:00.000Z,33.8422,-117.905,0,0,Anaheim,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
714153,2016-11-28T08:00:00.000Z,37.7838,-122.223,2,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
713445,2016-11-28T08:00:00.000Z,33.7424,-118.284,4,0,San Pedro,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
714950,2016-11-29T08:00:00.000Z,34.0934,-118.386,0,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
714942,2016-11-29T08:00:00.000Z,39.6646,-121.378,1,0,Berry Creek,California,06007,18.1,22.6,5.7,11.7,22.7,39.4,26.1
714948,2016-11-29T08:00:00.000Z,40.7931,-124.158,0,0,Eureka,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
716065,2016-11-29T08:00:00.000Z,34.1492,-119.188,0,0,Port Hueneme,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
714484,2016-11-29T08:00:00.000Z,37.7841,-122.404,0,0,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
714864,2016-11-29T08:00:00.000Z,37.9816,-121.771,0,1,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
714477,2016-11-29T08:00:00.000Z,34.0405,-118.264,1,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
714486,2016-11-29T08:00:00.000Z,34.1417,-118.341,0,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
716267,2016-11-30T08:00:00.000Z,38.4806,-121.445,0,0,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
716219,2016-11-30T08:00:00.000Z,37.788,-122.394,1,0,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
884968,2016-11-30T08:00:00.000Z,34.1261,-117.253,0,0,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
